Fressing,Gourmandizing
Freylekhe nitl!,Merry Christmas!
Fun vanent kumstu?,Where are you from?
Funfeh,Speaker's fluff
G'nossen tsum emess!,The sneeze confirmed the truth
G'vir,Rich man
Gai avek!,Go away
Gai feifen ahfen yam!,Go peddle your fish elsewhere!
Gai gezunterhait!,Go in good health
Gai in drerd arein!,Go to hell!
Gai kaken oifen yam!,Get lost
Gai mit dein kop in drerd,Go with your head'n the ground
Gai platz!,Go split your guts!
Gai shoyn; gai,Scram!
Gai strasheh di vantzen,You don't frighten me!
Gai tren zich,Go fuck yourself
Gait es nit!,It doesn't work!
Gait; gait!,Come now!
Galitsianer,Jewish native of Galicia
Gants gut,Very good
Gantseh K'nacker!,Big Shot
Gantseh Macher,Big shot
Gantseh megilleh,Big deal!
Gantseh mentsh,Manly
Gatkes,Long winter underwear
Geben shoychad,To bribe
Gebentsht mit kinder,Blessed with children
Gebentshte boych,blesses stomach
Gebrenteh tsores,Utter misery
Gebrochener english,Fractured English
Gedainkst?,Remember?
Gedempte flaysh,Mystery meat
Gedicht,ample
Gefelt es dir?,Do you like it?
Geferlech,Dangerous
Geharget zolstu veren!,Drop dead!
Gelaimter,one who drops whatever touchs
Gelibteh,Beloved
Gelt gait tzu gelt,Money goes to money
Gelt is nisht kayn dayge,Money is not a problem
Gembeh!,Big mouth!
Gemitlich,Slowly
Genaivisheh shtiklech,Tricky
Genevishe oigen,Shifty eyes
Genug iz genug,Enough is enough!
Geshmak,delicious
Geshtorben,The state of being dead
Geshtroft,punished
Geshvollen,Swollen
Get,Divorce
Getchke,Statue
Gevald!,Help!
Gevaldikeh Zach!,A terrible thing!
Gevalt geshreeyeh,good grief
Gevalt!,Heaven Forbid!
Gezunde tzores,Healthy troubles
Gezunt vi a ferd,Strong as a horse
Gezunt!,Bless you! (when sneezing)
Gezunteh moid!,Brunhilde
Gezunterhait,In good health
Gib mir dos!,Give me this!
Gib mir nit kain einorah!,Don't give me a canary!
Gib zich a shukl,Hurry up!
Gib zich a traisel,Get a move on
Gitte neshomah,good soul
Gleichvertel,Wisecrack
Glezel tai,Glass of tea
Glezel varms,comforting
Glick,piece of luck
Gloib mir!,Believe me!
Glustiyah,Enema
Goldeneh chasseneh,Fiftieth wedding anniversary
Goniff,Crook
Gopel,Fork
Gornisht,Nothing
Got in himmel!,God in heaven!
Got tsu danken,Thank God
Got zol ophiten!,God forbid!
Gote-Vorte,A good piece of information
Gotteniu!,Oh God!
Goy,Any person who is not Jewish
Goyeh,Gentile woman
Goyim,Group of non-Jewish persons
Goyishe kop,Opposite of Yiddishe kop
Greps,Blech
Gres,Big
Grob,crude
Grober,Coarse
Grober finger,Thumb
Grois-halter,Show-off
Groisseh gedilleh!,Big deal! (1)
Groisser gornisht,Big good-for-nothing
Groisser potz!,Big penis!
Grooten,To take after
Groyser finger,Middle finger
Guggle muggle,A concoction made of warm milk
Gunsel,A young goose
Gut,Good
Gut Shabbos,Good Sabbath
Gut Yontif,Happy Holiday
Gut far him!,Serves him right!
Gut gezugt,Well said
Gut morgn,Good morning
Gut-shabes!,Good Saturday
Gut-yor!,Good year
Gutn morgn!,Good morning!
Gutn ovnt!,Good evening!
Gutn tog,Good bye
Haimish ponem,A friendly face
Haiseh vanneh,Hot bath
Haissen,To hate
Hak flaish,Chopped meat
Hak mir nit in kop!,Stop bending my ear
Hak mir nit kayn chainik,Don't get on my nerves
Haken a chainik,Boring
Halevei!,If only...
Halo,Hello
Hamoyn,Common people
Harte mogen,constipation
Hartsvaitik,Heart ache
Hay!,Hey!
Haynt,Today
Heavy rain,Heavy rain
Hecher,Louder
Heizel,Whorehouse
Hekdish,Decrepit place
Heldish,Brave
Heldzel,Stuffed neck flesh
Hendl,Chicken
Her,"Mr., Mister"
Hert zich ein!,Listen here!
Hetsken zich,Shake and dance with joy
Hikevater,Rear
Hit zich!,Look out!
Hitsik,Hothead
Hitskop,Excitable person
Hob derech erets,Have respect
Hob dir in arbel,I've got you by the elbow
Hob nit kain deiges,Don't worry
Hoben tsu zingen un tsu zogen,Have no end of trouble
Hock mir nisht en chinik,Don't hit me in the head
Hoizer gaier,Beggar
Hoizirer,Peddler
Hole Loch in kop,Hole in the head
Holishkes,Stuffed Cabbage
Host du bie mir an avleh!,So I made a mistake
Hot tzayt,Take it easy
Hulyen,A hellraiser
Hust!,Quiet!
I know,I know
Ibberbuttle,Senile
Ich bin ahntoisht,I am disappointed
Ich bin dich nit mekaneh,I don't envy you
Ich darf es ahf kapores,It's good for nothing!
Ich eil zich (nit),I am (not) in a hurry
Ich feif oif dir!,I despise you!
Ich gai chaleshen bald avek,I'm about to faint
Ich hob dich in bod!,To hell with you!
Ich hob dir lieb,I love you!
Ich hob dir!,Go flap you ears!
Ich hob es in drerd!,To hell with it
Ich hob im feint,I hate him
Ich hob im in bod!,To hell with him
Ich hob mir fer pacht,I have you in my pocket
Ich hob nicht kain anung,I have no idea
Ich ken dir nisht farfeeren,I can't lead you astray
Ich loif,I'm running
Ich vais nit,I don't know
Ich vel dir geben a khamalye,I'll give you such a smack
Ich vel dir geben kadoches!,I'll give you nothing!
Ich yog zich nit,I'm not in a hurry
Ikh,"Me, I, ego"
Ikh badarf a doktor,I need a doctor
Ikh badoyer,I'm sorry
Ikh bin amerikaner,I'm American
Ikh bin daytsh,I'm German
Ikh bin farloyrn,I'm lost
Ikh bin funem Amerike,I'm from the U.S
Ikh bin funem Daytshland,I'm from Germany
Ikh bin funem Yisroyl,I'm from Israel
Ikh bin hungerik,I'm hungry
Ikh bin iberzetser,I work as a translator
Ikh bin soykher,I work as a businessman
Ikh bin teykef tsurik!,I will be right back!
Ikh bin traytsik yorn alt,I'm thirty years old
Ikh bin tsvantsik yorn alt,I'm twenty years old
Ikh bin yisroyli,I'm Israeli
Ikh farshtay,I understand
Ikh farshtey dos nit!,I don't understand!
Ikh fli krank,I feel sick
Ikh heys...,"My name is…., My name is..."
Ikh hob dikh lib,I love you
Ikh hob dikh lib!,I love you!
Ikh hob nit keyne idey,I have no idea
Ikh lern mikh zint Yidish,I've been learning Yiddish
Ikh muz gebn.,I have to go
Ikh vis nit!,I don't know!
Ikh voyn inem Amerike,I live in the U.S
Ikh voyn inem Daytshland,I live in Germany
Ikh voyn inem Yisroyl,I live in Israel
Ikh zukh Yohan,I'm looking for John
In a noveneh,For a change
In der fri,In The Morning
In di alteh guteh tseiten!,In the good old days!
In di oygn,To one's face
In drerd mein gelt!,My money went down the drain!
In miten drinen,In the middle of
Ipish,Bad odor
Ir gefelt mir zaier,You please me a great deal
Iz brent mir ahfen hartz,I have a heartburn
Iz es dir do gefeln?,Did you like it here?
K'vatsh,Boneless person
K'velen,Glow with pride
K'vetsh,Whine
K'vitsh,screech
Kaas in kaas oyf,Angry with
Kabaret forshtelung,Floorshow
Kabtzen,Pauper
Kaddish,A mourner's prayer
Kaddishel,Baby son
Kadoches,Fever
Kadoches mit koshereh fodem!,Absolutely nothing!
Kakapitshi,Conglomeration
Kalamutneh,Dreary
Kalleh,Bride
Kalleh moid,A girl of marriageable age
Kallehniu,Little bride
Kalta neshomeh,A cold soul
Kalyeh,spoiled
Kam derlebt,Narrowly achieved
Kam mit tsores!,Barely made it!
Kam vos er kricht,Barley able to creep
Kam vos er lebt,He's hardly (barely) alive
Kamtsoness,To be miserly
Kaneh,An enema
Kaporeh,Atonement sacrifice
Karabeinik,Country peddler
Karger,tightwad
Kaseer,enema
Kasheh,Groats
Kasheh varnishkes,Cooked groats and broadnoodles
Kashress,Kosher condition
Kasnik,Angry person
Kasokeh,Cross-eyed
Katchka,Duck
Katshkedik,Ducky
Katzisher kop,Forgetful
Kaynahorah,the evil eye
Kazatskeh,Lively Russian dance
Kein briere iz oich a breire,Not to have any choice
Kemfer,Fighter
Ken ikh dikh oyshelfn?,Can I help you?
Ken zein,could be
Kenen oyf di finger,Have facts at one's fingertips
Kenstu dos nokhamol iberzogn?,Can you say it again?
Kenstu mikh oyshelfn?,Can you help me?
Ketzele,Kitten
Keyne problem!,No problem!
Khaver!,Friend!
Kibbitzer,Meddlesome spectator
Kiddish,Blessing over wine
Kimpet-tzettel,Childbirth amulet
Kimpetoren,Woman in labour
Kind un kait,Young and old
Kinderlech,Diminutive
Kish mir en toches,Kiss my backside
Kishef macher,Magic-worker
Kishkeh,Stuffed derma
Kitsel,Tickle
Klainer gornisht,Little prig
Klaperkeh,Talkative woman
Klemt beim hartz,Clutches at my heartstrings
Klipeh,Gabby woman
Klogmuter,Complainer
Kloolye,A curse
Klop,Bang
Klotz,Ungraceful
Klotz kasheh,Foolish question
Knacker,A big shot
Knackerke,The distaff k'nacker
Knaidel,cooked in soup
Knippel,knot
Knishes,Baked dumplings filled
Kochalain,Summer boarding house
Kochedik,excitable
Kochleffel,One who stirs up trouble
Kolboynik,Rascally know-it-all
Komisch,Funny
Kop oif di plaitses!,Good
Kopvaitik,Headache
Kosher,"Kosher, Jewish dietary laws"
Krank-heit,Sickness
Krassavitseh,Beauty
Krechts,moan
Krechtser,a moaner
Kreplach,Small pockets
Kroivim,Relatives
Krolik,Rabbit
Kuck im on,Defecate on him
Kuck zich oys!,Go take a shit for yourself
Kugel,Pudding
Kuk!,Look!
Kukn durkh di finger oyf,Shut one's eyes to.....
Kum ich nisht heint,If I don't come today
Kum mit mir!,Come with me!
Kuni leml,A nerd
Kuntzen,Tricks
Kunyehlemel,Naive
Kuppe drek,A piece of fecal matter
Kurveh,prostitute
Kush in toches arein!,Kiss my behind
Kushinyerkeh,Cheapskate
L'chei-im,To life!
Lachen mit yash-tsherkes,false laugh
Laidik-gaier,loafer
Lakeh,A funnel
Lamden,Scholar
Lamed Vovnik,Refers to the Hebrew number 36
Lang leben zolt ir,Long may you live!
Lange loksch,A very tall thin person
Lantslaite,Plural of lantsman
Lantsman,Countryman
Lapeh,Big hand
Layseh mogen,Diarrhea
Lebedikeh velt!,A lively world!
Lebediker,Lively person
Leben ahf dein kop!,Words of praise like
Lebst a chazerishen tog!,Living high off the hog!
Leck,Done superficially
Leffel,Spoon
Lehayim!,"To your health!, Cheers!"
Leibtzudekel,Sleeveless shirt
Leiden,To suffer
Lemechel,quiet person
Lemeshkeh,bungler
Leshem shomaim,Idealistically
Leveiyeh,Funeral
Lezem gayne,leave them be
Lig in drerd!,Get lost!
Lobbus,Little monster
Loksch,An Italian gentleman
Lokshen,Noodles
Lokshen strop,cat- o- nine tails
Lominer gaylen,Clumsy fool
Loz mich tzu ru,Leave me alone!
Loz tsu ru,Never mind
Luch in kup,A hole in the head
Machareikeh,contraption
Macher,big shot
Machshaifeh,Witch
Maidel,Unmarried girl
Maideleh,Little girl
Maisse,A story
Maisse mit a deitch,A story with a (moral) twist
Maiven,connoisseur
Makeh,curse
Mameleh,Mother dear
Mamelushen,Mother language
Mamoshes,Substance
Mamzerook,A naughty little boy
Mashgiach,Inspector
Mashugga,Crazy
Matkes,Underpants
Mayns Yidish iz shlekht,My Yiddish is bad
Maynster,Mechanic
Mazel Tov,Good Luck
Mazl tov,Congratulations
Mazl-tov tsu dayn geburtstog,Happy birthday
Mazltov tsu dayn geboyrn-tog!,Happy Birthday!
Mazltov!,Congratulations!
Me ken brechen!,You can vomit from this!
Me ken lecken di finger!,It's delicious!
Me krechts,I complain and I keep going
Me lost nit leben!,They don't let you live!
Me redt zich oys dos hartz!,Talk your heart out
Me zogt,it is said
Mechutainista,Mother-In-Law
Mechuten,In-Law
Mechutonim,In-Laws
Megillah,A long story
Mein bobbeh's ta'am,Bad taste!
Mein cheies gait oys,I'm dying for it!
Mekheye,An extreme pleasure
Menner vash tsimmer,Men's room
Mentsh,"man, honorable, person, human being, A special man"
Menuvel,one who's always causing grief
Meshpokha,Extended family
Meshugass,craze
Meshugeh,Crazy (1)
Meshugeh ahf toit,Crazy as a loon
Meshugeneh,Mad
Meshugoyim,Crazy people
Messer,Knife
Meyle,Never mind
Mezinka,special dance for parents
Mezuzah,Tiny box affixed to the right
Mieskeit,ugly thing
Mikveh,Ritual bath used by women
Min tor nit,One mustn't
Minyan,Quorum of ten men
Mir gefelt Yidish,I like Yiddish
Mir gefelt es zeyer gut!,I really like it!
Mir redn...,We speak...
Mirtsishem,God willing
Mitn derinnen,All of a sudden
Mitn grobn finger,Quibbling
Mitzvah,Good deed
Mogen Dovid,Star of David
Moisheh kapoyer,Upside-Down!
Morgn,"tomorrow, morning"
Mosser,Squealer
Mossik,Mischief maker
Mr. Fremder,Stranger
Mrs. Frum,Pious
Mutek,Brave
Mutshen zich,To sweat out a job
Muttelmessig,Meddlesome person
N'vayle,inept person
Na!,There you have it
Naches,Gratification
Nacht falt tsu,Night is falling
Nadan,Dowry
Nafkeh,Prostitute
Nafkeh bay-is,Whorehouse
Naidlechech,Rare thing
Nar ainer!,You fool
Narishkeit,Foolishness
Narvez,Nervous
Nebach,It's a pity
Nebbish,A nobody
Nebechel,Nothing
Nechtiker tog!,He's gone
Nechuma,Consolation
Nechvenin,To masturbate
Nem zich a vaneh!,Go take a bath!
Neshomeh,spirit
Neshomeleh,sweet soul
Neyn,no
Nishkosheh,satisfactory
Nisht fur dich gedacht!,It shouldn't happen
Nisht geferlech,Not so bad
Nisht gefloygen,It doesn't matter
Nisht gefonfit!,Don't hedge
Nisht getrofen!,So I guessed wrong!
Nisht gut,Not good
Nisht naitik,Not necessary
Nishtgedeiget,Don't worry
Nishtgutnick,No-good person
Nishtikeit!,nobody!
Nishtkefelecht,No big deal!
Nishto farvos!,You're welcome!
Nishtu gedacht!,It shouldn't happen!
Nit ahin; nit aher,Neither here nor there
Nit fil,Nothing much
Nit gidacht gevorn,It shouldn't come to pass
Nit gidacht!,It shouldn't happen!
Nit heint; nit morgen!,Not today; not tomorrow!
Nit kain farshloffener,A lively person
Nit kosher,Impure food
Nit raykhern,No smoking
Nito farvos tsu danken,You're welcome
Nito farvos!,You're welcome!
Noch a mool,One more time
Noch nisht,Not yet
Nochshlepper,Hanger-on
Nor Got vaist,Only God knows
Nor a bisl!,Just a little
Nosherie,Snack food
Nu; dahf men huben kinder?,Does one have children?
Nu; shoyn!,Hurry up!
Nu?,Well?
Nudje,Annoying person
Nudjen,annoy persistently
Nîtsohn,Victory
Ober yetzt?,So now?
Obtshepen,Get rid of
Och un vai,Alas and alack
Oder a klop; oder a fortz,Either too much or not enough
Oder gor oder gornisht,All or nothing
Ohmain,Amen
Oi!!,exclamation to denote disgust
Oi; Vai!,Dear me!
Oi; gevald,Cry of anguish
Oif tsalooches,For spite
Ois-shteler,Braggart
Oisgeshtrobelt!,Overdressed woman
Oisgeshtrozelt,Decorated
Oisgevapt,Flat
Oiver botel,Absentminded
Okurat,That's right!
Olreitnik!,Nouveau riche!
On langeh hakdomes!,Cut it short!
Ongeblozzen,peevish
Ongeblozzener,Stuffed shirt
Ongematert,Tired out
Ongepatshket,disordered
Ongeshtopt mit gelt,Very wealthy
Ongetrunken,Drunk
Ongetshepter,Bothersome hanger-on
Ongevarfen,disordered
Onshikenish,Hanger-on
Onshikenish,Pesty nagger
Onzaltsen,Giving you the business
Opgeflickt!,Done in!
Opgehitener,Pious person
Opgekrochen,Shoddy
Opgekrocheneh schoireh,Shoddy merchandise
Opgelozen,Careless dresser
Opgelozen(er),Careless dresser
Opgenart,fooled
Opnarer,shady operator
Opnarerei,Deception
Orehman,Poor man
Oremkeit,Poverty
Ot azaih,just like that
Ot gaist du,There you go
Ot kimm ich,Here I come!
Oy mi nisht gut gevorn,I'm growing weary
Oy vey tsu meina baina,Woe is me
Oy!,Ouch!
Oybershter in himmel,God in heaven
Oych a bashefenish,Also a V.I.P.!
Oych mir a leben!,This too is a living!
Oyfen himmel a yarid!,Much ado about nothing!
Oyfgekumener,Come upper
Oyfn oyg,approximately
Oys shiddech,The marriage is off!
Oysgedart,emaciated
Oysgehorevet,Exhausted
Oysgematert,worn out
Oysgemutshet,Worked to death
Oysgeposhet,Well grazed
Oysgeputst,Dressed up
Oysgeshprait,Spread out
Oysvurf,bad person
Oysznoygn fun finger,Concoct
Paigeren,To die (animal)
Paigeren zol er!,He should drop dead!
Pamelech,slowly
Parech,a bad man
Parnosseh,Livelihood
Parshiveh,cheap
Parshoin,He-man
Partatshnek,Inferior merchandise
Parveh,Neutral food
Paskidnye,terrible
Past nit,It isn't proper
Patshkies around,Anglicized characterization
Patteren tseit,To lounge around
Pavolie,Take it easy
Payess,Long side-curls worn
Payets,Clowns
Petseleh,Little penis
Phooey!,Designates disbelief
Pinkt kahpoyer,Upside down
Pipek,belly button
Pishechtz,Urine
Pisk-Malocheh,Big talker-little doer
Pitsel,tiny
Pitseler,small child
Pitshetsh,Chronic complainer
Pitsvinik,Little nothing
Plagen,Work hard
Plagen zich,To suffer
Platsin zuls du,May you explode
Plyoot,Loudmouth
Plyotkenitzeh,A gossip
Politish rikhtik,Politically correct
