English,Other
petition,לְהַגִישׁ עֲצוּמָה
request,מְשְׁאָלָה
request,בַּקָשָׁה
request,שְׁאֵלָה
request,מִשׁאָל
request,לִשְׁאוֹל
request,לְבַקֵשׁ
request,עֲתִירָה
request,דְרִישָׁה
request,מְבוּקָשׁ
long for,לְאַווֹת
long for,לִהיוֹת צָמֵא
long for,לְהִתְאַווֹת
long for,לְהִשְׁתוֹקֵק
long for,לְהִתגַעגֵעַ
long for,לְהֵכָסֵף
long for,לִשְׁאוֹף
long for,לִנְהוֹת אַחֲרֵי
long for,לַעֲרוֹג
long for,לִכסוֹף
question,שְׁאֵלָה
question,לִשְׁאוֹל
question,בְּעָיָה
question,שְׁאִלתָה
question,סָפֵק
question,קוּשׁיָה
question,לְהָטִיל סָפֵק
question,לְהַשִׂיג
volition,רָצוֹן
volition,כּוֹחַ רָצוֹן
inquire,לִשְׁאוֹל
application,בַּקָשָׁה
application,פְּנִיָה
application,הֲחָלָה
application,שַׁקדָנוּת
application,הַגָשַׁת בַּקָשָׁה
application,הַנחָתָה
application,יִשׂוּם
consent,לֶאֱבוֹת
consent,לְהֵאוֹת לְ-
consent,הַסכָּמָה
consent,הֶסכֵּם
consent,הוֹדָאָה
consent,הֵאוֹתוּת
consent,לְהַסכִּים
consent,לְהַרְשׁוֹת
consent,לְהִתְרַצוֹת
problem,שְׁאֵלָה
problem,בְּעָיָה
problem,סוּגִיָה
problem,פּרוֹבּלֶמָה
felicitate,לְאַחֵל
felicitate,לְבָרֵך
borrow,לִשְׁאוֹל
borrow,לִלווֹת
article,חֵפֶץ
article,פָּרִיט
article,כְּלִי
article,תָוִית
article,מַאֲמָר
article,סָעִיף
article,תַשְׁמִישׁ
article,מִצרָך
article,תַכשִׁיר
referendum,מִשׁאָל
referendum,מִשׁאָל עַם
suit,בַּקָשָׁה
suit,עֵרֶך
suit,לְהַתְאִים
suit,לְהֵאוֹת לְ-
suit,סִדרָה
suit,חִזוּר
suit,מִשׁפָּט
suit,תְבִיעָה
suit,חֲלִיפָה
suit,הַפצָרָה
suit,לַהֲלוֹם
suit,לִתְאוֹם
suit,לִנְאוֹת
suit,לְהַשׂבִּיעַ רָצוֹן
congratulate,לְאַחֵל
congratulate,לְבָרֵך
favor,רָצוֹן
favor,לִתְמוֹך בְּ-
favor,טוֹבָה
favor,חֵן
favor,חֶסֶד
favor,גְמִילוּת חֲסָדִים
favor,זְכוּת
favor,לְצַדֵד
favor,לְהָפלוֹת לְטוֹבָה
favor,לָחוֹן
favor,לָשֵׂאת פָּנִים
yearn,לְאַווֹת
yearn,לִהיוֹת צָמֵא
yearn,לְהִשְׁתוֹקֵק
yearn,לְהִתגַעגֵעַ
yearn,לְהֵכָסֵף
yearn,לִשְׁאוֹף
yearn,לִנְהוֹת אַחֲרֵי
yearn,לַעֲרוֹג
yearn,לִכסוֹף
ask,לִשְׁאוֹל
ask,לְבַקֵשׁ
ask,לְהַזמִין
thing,חֵפֶץ
thing,עֶצֶם
thing,דָבָר
thing,מַעֲשֶׂה
thing,עִניָן
thing,כְּלִי
so to speak,כִּביָכוֹל
so to speak,כְּפִי שֶׁאוֹמרִים
as it were,כִּביָכוֹל
flight,מָעוֹף
flight,מְנוֹסָה
flight,תְעוּפָה
flight,טִיסָה
flight,בְּרִיחָה
flight,טַיִס
flight,יְעָף
flight,לַהֲקָה
flight,מָנוֹס
flight,נִיסָה
flight,הַמרָאָה
figure,מַשׂכִּית
figure,דְמוּת
figure,תַבְנִית
figure,גִזרָה
figure,תוֹאַר
figure,גִזרַת גוּף
figure,צִיוּר
figure,מִספָּר
figure,אִישִׁיוּת
figure,סִפְרָה
figure,צוּרַת הַדִבּור
figure,מְחִיר
figure,לַחשׁוֹב
figure,לְהַסִיק
figure,לְחַשְׁבֵּן
figure,לְהוֹפִיעַ
ornament,מַשׂכִּית
ornament,תַכשִׁיט
ornament,נוֹי
ornament,חֲלִי
ornament,קִשׁוּט
ornament,עֲדִי
ornament,צִיץ
ornament,תַקשִׁיט
ornament,עִטוּר
ornament,עִטוּר נוֹי
ornament,צַעֲצוּעַ
ornament,לְפַאֵר
ornament,לְקַשֵׁט
ornament,לְעַטֵר
ornament,לְהַדֵר
ornament,לְצַעֲצֵעַ
ornament,לְשַׁבֵּץ
ornament,לְזַיֵן
image,צוּרָה
image,מַשׂכִּית
image,דְמוּת
image,דְיוֹקָן
image,צֶלֶם
image,תְמוּנָה
image,סֵמֶל
image,תַבְנִית
image,בָּבוּאָה
image,דְמוּת צֶלֶם
image,תַדמִית
image,אִיקוֹנִין
image,בִּטוּי מֵלִיצִי
image,מֵטָפוֹרָה
mosaic,מַשׂכִּית
mosaic,פְּסִיפָס
mosaic,מוֹזָאִיקָה
oneself,עַצמוֹ
self,עַצמוֹ
self,אִישִׁיוּת
self,עַצמִי
self,עַצמִיוּת
self,אֲנִי
self,גוּף
him,אוֹתוֹ
him,לוֹ
himself,עַצמוֹ
himself,לְבַדוֹ
himself,בְּעָצמוֹ
himself,לְעַצמוֹ
the same,אוֹתוֹ הַדָבַר
identical,זֵהֶה
identical,זֶהוּתִי
fiction,בְּדַאִי
fiction,סִפְרוּת יָפָה
fiction,סִפּוֹרֵת
fiction,בְּדָיָה
fiction,פִיקצִיָה
affection,אַהֲבָה
affection,חִבּוּב
affection,חִבָּה
affection,אַהֲדָה
affection,יְדִידוּת
love affair,אַהַב
love affair,רוֹמָן
love affair,פָּרָשַׁת אַהֲבִים
truelove,אֲהוּבָה
truelove,אָהוּב
esteem,חִבּוּב
esteem,חִבָּה
esteem,הוֹקָרָה
esteem,הַעֲרָצָה
esteem,הַעֲרָכָה
esteem,לְהַעֲרִיך
esteem,לְהַחשִׁיב
esteem,לַהֲדוֹר
esteem,לְשַׁמֵר
sweetheart,אֲהוּבָה
sweetheart,מוֹתֶק
sweetheart,אָהוּב
sweetheart,אָחוֹת
liking,טַעַם
liking,חִבּוּב
liking,נְטִיָה
liking,חִבָּה
zero,אֶפֶס
zero,לִאֵפֵּס
mistress,אֲהוּבָה
mistress,גְבִירָה
mistress,בַעֲלָה
mistress,אֵם הַמִשְׁפָּחָה
mistress,פִּילֶגֶשׁ
mistress,מְאַהֶבֶת
mistress,מְנַהֶלֶת מֶשֶׁק
mistress,בַּעֲלַת בַּיִת
mistress,מְנַהֶלֶת
mistress,שֵׁגָל
mistress,לְחֵנָה
love intrigue,אַהַב
nothing,אֶפֶס
nothing,אַיִן
nothing,לֹא כְלוּם
nothing,שׁוּם כְּלוּם
nothing,שׁוּם דָבָר
nothing,כְּלוּם
ought,אֶפֶס
ought,לִהיוֹת צָרִיך
ought,לִהיוֹת חַיָב
ought,לִהיוֹת מוּכְרָח
naught,אֶפֶס
naught,אַל
naught,לֹא כְלוּם
nil,אֶפֶס
usual,רָגִיל
usual,מָצוּי
usual,מִנְהָגִי
usual,שָׁכִיחַ
usual,נָהוּג
stated,נָקוּב
stated,קָבוּעַ
stated,אָמוּר
stated,מוּרצֶה
ordinary,רָגִיל
ordinary,פָּשׁוּט
ordinary,יוֹם יוֹמִי
ordinary,מָצוּי
ordinary,נִפרָץ
standard,רָגִיל
standard,רָמָה
standard,דַרגָה
standard,מַעֲמָד
standard,נֵס
standard,דֶגֶל
standard,תָקִין
standard,סטַנדַרטִי
standard,תִקנִי
standard,תֶקֶן
standard,סטַנדַרט
standard,קְנֵה מִדָה
standard,אַמַת מִדָה
standard,מַתכּוֹנֶת
common,רָגִיל
common,פָּשׁוּט
common,מְקוּבָּל
common,נָפוֹץ
common,מָצוּי
common,מְשׁוּתָף
common,נִפרָץ
common,שָׁכִיחַ
common,כְּלָלִי
common,הֲמוֹנִי
punctured,נָקוּב
moderate,בֵּינוֹנִי
moderate,מָתוּן
moderate,לְמַתֵן
moderate,לְהַקֵל
moderate,לָשֶׁבֶת בְּרֹאשׁ
nominal,נָקוּב
nominal,שֵׁמִי
nominal,סִמלִי
nominal,שֵׁמָנִי
nominal,נוֹמִינָל
fair,בֵּינוֹנִי
fair,הוֹגֶן
fair,יָפֶה
fair,נוֹחַ
fair,בָּהִיר
fair,טוֹב
fair,טוֹב לְמַדַי
fair,כָּשֵׁר
fair,יָרִיד
middle,בֵּינוֹנִי
middle,אֶמְצָעִי
middle,תָוֶך
middle,אֶמצַע
middle,תִיכוֹן
middle,תִיכוֹנִי
middle,בֵּינַיִם
middle,לֵב
middle,אֶמְצָעִית
middle,חֲצִי
middle,אֶמצָעוּת
middle,מַחֲצִית
middle,מִצוּעַ
medium,בֵּינוֹנִי
medium,אֶמְצָעִי
medium,אֶמְצָעִי
medium,מֶדיוּם
medium,אֶמצָעוּת
medium,מֶדִיוּם
medium,מְתַוֵך
medium,אִישׁ בֵּינַיִם
specified,נָקוּב
specified,מְפוֹרָט
mediocre,רָגִיל
mediocre,בֵּינוֹנִי
mediocre,מְמוּצָע
mediocre,פָּחוּת
accustomed,רָגִיל
accustomed,מוּרְגָל
accustomed,רָגִיל לְ-
perforated,נָקוּב
perforated,נַקבּוּבִי
perforated,מְנוּקָב
perforated,מְחוֹרָר
calm,לְהַנִיחַ אֵת הַדַעַת
calm,נוּחַ
calm,לְהַרְגִיעַ
calm,לְהַשְׁקִיט
calm,רָגוּעַ
calm,רוֹגֵעַ
calm,שָׁלֵו
calm,שַׁאֲנָן
calm,נִנוֹחַ
calm,רוֹגַע
calm,רְגִיעָה
calm,נַחַת
calm,נַחתָנוּת
calm,נִיחוּתָא
lecture,לְהַרְצוֹת
lecture,הַרצָאָה
lecture,דִברֵי מוּסָר
lecture,דְרוּשׁ
lecture,לְהַטִיף מוּסָר
sweeten,לְהַנעִים
sweeten,לְעַדֵן
sweeten,לְהַמתִיק
sweeten,לִמְתוֹק
sweeten,לְמַגֵד
provide,לְסַפֵּק
provide,לִקְבּוֹעַ
provide,לִהַמצִיא
provide,לְהַעֲמִיד לָרְשׁוּת
provide,לְצַיֵד
provide,לְפַרְנֵס
count,לְהַרְצוֹת
count,לִפְקוֹד
count,סָעִיף
count,מִספָּר
count,לִסְפּוֹר
count,לִמְנוֹת
count,לְהֵחָשֵׁב
count,סְפִירָה
count,רוֹזֵן
count,גרָף
satisfy,לְהַנִיחַ אֵת הַדַעַת
satisfy,לְהַרְצוֹת
satisfy,לְסַפֵּק
satisfy,לְמַלֵא
satisfy,לְהַשׂבִּיעַ רָצוֹן
satisfy,לְרַצוֹת
satisfy,לְהִשָׁבֵעַ
satisfy,לָבוֹא עַל סִפּוּקוֹ
give,לְסַפֵּק
give,לִמְסוֹר
give,לַעֲרוֹך
give,לָתֵת
give,לְאַפשֵׁר
quieten,לְהַנִיחַ אֵת הַדַעַת
quieten,לְהַשְׁתִיק
benefit,לְהַנוֹת
benefit,תוֹעֶלֶת
benefit,גִמלָה
benefit,תַגמוּל
benefit,בְּרָכָה
benefit,צְדָקָה צִבּוּרִית
benefit,לְהָפִיק תוֹעֶלֶת
benefit,לְהַטִיב עִם
benefit,לִמְלוֹג
pull,לִמְשׁוֹך
pull,לִמְתוֹחַ
pull,לִמְרוֹט
pull,לִגרוֹר
pull,לִסְחוֹב
pull,לְמַרֵט
pull,מְשִׁיכָה
pull,פּרוֹטֶקצִיָה
pull,הַשׁפָּעָה
cater,לְסַפֵּק
cause pleasure,לְהַנעִים
quiet down,לְהַנִיחַ אֵת הַדַעַת
enjoy,לְהַנוֹת
enjoy,לְהִתְעַנֵג
attract,לִמְשׁוֹך
attract,לְהַסֵב תְשׁוּמַת לֵב
attract,לִשְׁאוֹב
attract,לִקְנוֹת לֵב
enumerate,לְהַרְצוֹת
enumerate,לִפְקוֹד
enumerate,לִמְנוֹת
draw,לִמְשׁוֹך
draw,לְהַמשִׁיך
draw,לִגרוֹר
draw,לִסְחוֹב
draw,מְשִׁיכָה
draw,לִשְׁאוֹב
draw,לְשַׂרְטֵט
draw,לְצַיֵר
draw,לְהַגרִיל
draw,לִשְׁלוֹף
draw,לַחֲלוֹץ
draw,לְסַרְטֵט
draw,תֵיקוּ
draw,פַּיִס
make pleasant,לְהַנעִים
withdraw,לִמְשׁוֹך
withdraw,לָסֶגֶת
withdraw,לִפְרוֹשׁ
withdraw,לְהִסְתַלֵק
withdraw,לְהֵרָתַע
withdraw,לְהַסִיר הַצָעָה
withdraw,לְהִבָדֵל
withdraw,לֶאֱסוֹף
supply,לְסַפֵּק
supply,מְלַאי
supply,סְנִיקָה
supply,כַּלְכָּלָה
supply,סְפִיקָה
supply,צִיוּד
supply,לִהַמצִיא
supply,לְצַיֵד
supply,לְפַרְנֵס
supply,לְהַצִיעַ
supply,לְהַספִּיק
supply,לִסְנוֹק
supply,אַספָּקָה
supply,הַספָּקָה
supply,הֶספֵּק
supply,הֶצֵעַ
supply,זִינָה
relish,לְהַנוֹת
relish,חֵשֶׁק
relish,טַעַם מְיוּחָד
relish,תַבלִין
relish,לְהִתְעַנֵג
relish,הֲנָאָה
relish,מְתִיקָה
relish,טַעַם נָעִים
relish,מַטעָם
relish,תִבּוּל
relish,לִפתָן
take pleasure in,לְהַנוֹת
discourse,לְהַרְצוֹת
discourse,הַרצָאָה
discourse,שִׂיחַ
discourse,שִׂיחָה
discourse,סִיחָה
discourse,לְשׂוֹחֵחַ
equalized,מוּשׁוֶה
evened out,מוּשׁוֶה
offset,מוּשׁוֶה
offset,לְאַזֵן
offset,לְקַזֵז
offset,לְפַצוֹת
offset,דְפוּס אוֹפסֶט
offset,קִזוּז
offset,גְמוּל
offset,תַשְׁלוּם
offset,פִּצוּי
parallel,מַקְבִּיל
parallel,מְתוּאָם
parallel,לְהַקְבִּיל
parallel,לְעַמֵת
parallel,לִהיוֹת שָׁוֶה לְ-
corresponding,מַקְבִּיל
corresponding,מְכוּוָן
corresponding,תוֹאֵם
mollycoddle,לְפַנֵק
mollycoddle,גַנדְרָן
mollycoddle,אִיסטְנִיס
breed,לְטַפֵּחַ
breed,גֶזַע
breed,לִשְׁרוֹץ
breed,לְהוֹלִיד
breed,לְגַדֵל
breed,לְהִתְרַבּוֹת
breed,גִדוּל
appreciate,לְהוֹקִיר
appreciate,לְהַעֲרִיך
pamper,לְפַנֵק
harbor,לִשְׁמוֹר בָּלִבּוֹ
harbor,לָתֵת מַחְסֶה
harbor,נָמָל
harbor,מַחְסֶה
harbor,חִסָיוֹן
harbor,חוֹף מִבטַחִים
harbor,מָחוֹז
indulge,לְפַנֵק
indulge,לְהִתְעַנֵג
indulge,לְרַצוֹת
indulge,לַעֲשׂוֹת רְצוֹנוֹ
nurture,לְטַפֵּחַ
nurture,לָזוּן
foster,לְטַפֵּחַ
foster,לְקַדֵם
foster,לֶאֱמוֹן
venerate,לְהוֹקִיר
venerate,לַחֲלוֹק כָּבוֹד
venerate,לְהַעֲרִיץ
venerate,לְכַבֵּד
hold dear,לְהוֹקִיר
nurse,לְטַפֵּחַ
nurse,אָחוֹת
nurse,לִסעוֹד
nurse,לְטַפֵּל
nurse,לֶאֱמוֹן
nurse,לְהַנִיק
nurse,לְהַאֲכִיל
nurse,אוֹמֶנֶת
nurse,אָחוֹת רָחְמָנִיָה
nurse,חוֹבֵשׁ
nurse,חוֹבֵשֶׁת
treasure,לְהוֹקִיר
treasure,גְנָזִים
treasure,לֶאֱצוֹר
treasure,אוֹצָר
treasure,מַטְמוֹן
treasure,סְגוּלָה
treasure,יַקִיר
cultivate,לְטַפֵּחַ
cultivate,לְעַבֵּד
cultivate,לַעֲדוֹר
cultivate,לְפַתֵחַ
coddle,לְפַנֵק
coddle,לְבַשֵׁל לְאַט
spoil,עַד
spoil,לְפַנֵק
spoil,גֶזֶל
spoil,שָׁלָל
spoil,מַלקוֹחַ
spoil,בִּזָה
spoil,גְזֵלָה
spoil,בַּז
spoil,לְקַלְקֵל
spoil,לְהִתְקַלְקֵל
spoil,לְפַגֵל
spoil,לִפְגוֹם
spoil,לְהַשְׁחִית
spoil,לְבַזבֵּז
spoil,לִבזוֹז
spoil,לְשַׁחֵת
spoil,לְחַרְבֵּן
respect,לְהוֹקִיר
respect,לַהֲדוֹר
respect,לִנְהוֹג כָּבוֹד בְּ-
respect,לְהִתְחַשֵׁב
respect,לְכַבֵּד
respect,לִרְחוֹשׁ כָּבוֹד
respect,כָּבוֹד
respect,כִּבּוּד
respect,יִראַת כָּבוֹד
respect,מוֹרָא
partly,בְּמִדַת מָה
partly,מִקצָת
partly,לְחֲלָקִים
partly,חֶלקִית
partly,בְּאֹפֶן חָלְקִי
in a way,בְּמִדַת מָה
in a way,בְּאֹפֶן
rather,בְּמִדַת מָה
rather,מוּטָב
rather,לְיֶתֶר דִיוּק
rather,בְּהֶחלֵט
pretty,לְמַדַי
pretty,בְּמִדַת מָה
pretty,יָפֶה
pretty,חָמוּד
pretty,נָאֶה
pretty,נֶחְמָד
pretty,יְפֵהפֶה
lust,לַחמוֹד
lust,לְהִתְאַווֹת
lust,לְהִשְׁתוֹקֵק
lust,תְשׁוּקָה
lust,חֵשֶׁק
lust,יֵצֶר
lust,אַוָה
lust,תַאֲוָה
lust,לְהִתְחַשֵׁק
lust,לַעֲגוֹב
lust,עַגבָנוּת
lust,תַאַותָנוּת
lust,עֲגָבָה
be thirsty,לִהיוֹת צָמֵא
be thirsty,לְהַצְמִיא
be thirsty,לִצְמוֹא
parity,שִׁוּוּי
parity,שָׁוּוּת
parity,שִׁויוֹן
set,עֵרֶך
set,לִשְׁקוֹעַ
set,לְכַוֵן
set,לִקְבּוֹעַ
set,סִדרָה
set,מִבְנֶה
set,מַעֲרֶכֶת
set,מַעֲרָכָה
set,נְטִיָה
set,קָבוּעַ
set,לְהַנִיחַ
set,לְהַצִיב
set,תַפאוּרָה
set,עֶרכָּה
set,מַקְלֵט
set,תִסרוֹקֶת
set,עֵקֶד
set,מַעֲרֶכֶת כֵּלִים
set,סֶט כְּלִים
set,לְהַעֲמִיד
set,לָשִׂים
set,לַעֲרוֹך שׁוּלחָן
set,לְהוֹשִׁיב
set,לְהִתְיַצֵב
set,לְהִתְקַשׁוֹת
set,לְהַחזִיר עֶצֶם נְקוּעָה
set,לְהַפְקִיד
set,מוּכָן
set,עָרוּך
set,קָבוּעַ מִרֹאשׁ
set,יַצִיב
set,נָחוּשׁ
moment,עֵרֶך
moment,חֲשִׁיבוּת
moment,רֶגַע
moment,מוֹמֶנט
moment,הֶרֶף עַיִן
moment,אַרגִיעָה
quota,מִכסָה
quota,תוֹכֶן
significance,חֲשִׁיבוּת
significance,כַּוָנָה
significance,מַשְׁמָעוּת
significance,מִשׁקָל
significance,מַשׁמָע
significance,שָׁמוּעַ
significance,שַׁחַר
lag,מִכסָה
lag,לְפַגֵר
lag,לְאַחֵר
lag,הֶבדֵל זְמַן
lag,פִּגוּר
lag,פּוֹשֵׁעַ
valuation,מִכסָה
valuation,עוֹמֶד
valuation,הַעֲרָכָה
valuation,שׁוּמָה
valuation,אוֹמֶד
order,עֵרֶך
order,צַוָאָה
order,לְהַסדִיר
order,מִנְהָג
order,סִדרָה
order,סְדִירָה
order,מַעֲרָכָה
order,הַזמָנָה
order,לִפְקוֹד
order,מַאֲמָר
order,לְהַזמִין
order,לְסַדֵר
order,לְצַוֵת
order,לְפַקֵד
order,סֵדֶר
order,צַו
order,מִסדָר
order,פְּקוּדָה
order,מִפקָד
order,הַמחָאָה
order,צִוּוּי
order,מַעֲרָך
order,תַפְקִיד
order,הַזמָנַת סְחוֹרָה
deserving,רָאוּי
deserving,זַכַּאי
allocation,מִכסָה
allocation,מִקצָב
allocation,הַקצָאָה
allocation,תַקצִיב
allocation,הַפרָשָׁה
value,שִׁוּוּי
value,עֵרֶך
value,תוֹעֶלֶת
value,מְחִיר
value,לְהַעֲרִיך
value,לְהַחשִׁיב
value,מִשׁקָל
value,תְמוּרָה
value,דָמִים
value,לְסַלֵא
proper,רָאוּי
proper,נָאוֹת
proper,נָכוֹן
proper,הָגוּן
proper,תָקִין
proper,מַתְאִים
proper,כָּשֵׁר
proper,יָאֶה
proper,מְתוּקָן
imparting,שִׁוּוּי
imparting,הַנחָלָה
asset,עֵרֶך
asset,נֶכֶס
asset,קִניָן
stint,מִכסָה
stint,לַחֲסוֹך
stint,תַפְקִיד
stint,לְקַמֵץ
magnitude,עֵרֶך
magnitude,חֲשִׁיבוּת
magnitude,גוֹדֶל
magnitude,מֶרחָב
worthy,רָאוּי
worthy,כָּשֵׁר
worthy,יַקִיר
worthy,מְכוּבָּד
worthy,כְּדַאי
worthy,זַכַּאי
worthy,אָדָם חָשׁוּב
comparison,שִׁוּוּי
comparison,דִמוּי
comparison,הַשׁוָאָה
comparison,הֶקֵשׁ
comparison,הֲקָשָׁה
fitting,רָאוּי
fitting,הוֹלֵם
fitting,מַתְאִים
fitting,יָאֶה
fitting,מְדִידָה
fitting,מִתאָם
fitting,הֶתקֵן קָבוּעַ
importance,עֵרֶך
importance,חֲשִׁיבוּת
importance,גְדוּלָה
importance,שִׁעוּר קוֹמָה
importance,מַמָשׁ
importance,מִשׁקָל
equalization,שִׁוּוּי
equalization,הִשׁתַוּוּת
equalization,הַשׁוָאָה
equalization,שִׁויוֹן
entry,עֵרֶך
entry,רְשׁוּמָה
entry,רִשׁוּם
entry,פָּרִיט
entry,כְּנִיסָה
entry,מָבוֹא
entry,פֶּתַח
need,מַחְסוֹר
need,צוֹרֶך
need,לִהיוֹת זָקוּק
need,סְפִיקָה
need,לִהיוֹת צָרִיך
need,נְחִיצוּת
need,מְצוּקָה
need,דְחָק
need,הִצטָרְכוּת
need,הֶכרֵחַ
need,הִזָקְקוּת
need,שִׂיג
need,לְהִצְטַרֵך
need,לִצְרוֹך
prayer,בִּקוּשׁ
prayer,עֲתִירָה
prayer,רְנָנָה
prayer,פֶּלֶל
prayer,עֲתָרָה
prayer,תְפִלָה
prayer,פִּלוּל
prayer,תְחִנָה
prayer,צְלוֹת
call,צוֹרֶך
call,לְבַקֵר
call,בִּקוּר
call,לְטַלְפֵּן
call,לְהַזמִין
call,שִׂיחָה
call,צְעָקָה
call,קְרִיאָה
call,לִקְרוֹא
deprivation,מַחְסוֹר
deprivation,שְׁלִילָה
deprivation,קִפּוּחַ
necessity,צוֹרֶך
necessity,הֶכרֵחַ
necessity,אֶמְצָעִים דְרוּשִׁים
necessity,דָבָר הֶכְרֵחִי
necessity,הֶכְרֵחִיוּת
necessity,כּוֹרַח
hanker,לְהִשְׁתוֹקֵק
penury,עוֹנִי
penury,דוֹחַק
penury,רִישׁ
penury,צִמצוּם
disadvantage,חִסָרוֹן
disadvantage,מִגרַעַת
disadvantage,נְחִיתוּת
drawback,חִסָרוֹן
drawback,מִכשׁוֹל
shortcoming,חִסָרוֹן
shortcoming,פְּגָם
shortcoming,לִקוּי
shortcoming,מִגרַעַת
shortcoming,מִגבָּלָה
search,בִּקוּשׁ
search,לְחַפֵּשׂ
search,חִפּוּשׂ
search,סְרִיקָה
search,פִּשׁפּוּשׁ
search,בִּלוּשׁ
search,חִטוּט
search,לִסְרוֹק
search,לַחקוֹר
search,לְפַשׁפֵּשׁ
search,לִבדוֹק בְּקָפּדָנוּת
search,לְפַלְפֵּל
search,מֶחקָר
search,בְּלִישָׁה
poverty,עוֹנִי
poverty,מִסכֵּנוּת
poverty,עֲנִיוּת
poverty,אֶביוֹנוּת
poverty,רִישׁ
poverty,דַלוּת
poverty,דַחֲקוּת
poverty,קַבְּצָנוּת
poverty,דִלדוּל
poverty,רִישׁוּת
poverty,מָכוּת
misery,מַחְסוֹר
misery,עוֹנִי
misery,צַעַר
misery,מְצוּקָה
misery,עֲלִיבוּת
misery,סֵבֶל
misery,אוּמלָלוּת
misery,עֲנִיוּת
misery,יִסוּר
demand,בִּקוּשׁ
demand,לְבַקֵשׁ
demand,דְרִישָׁה
demand,תְבִיעָה
demand,לִדרוֹשׁ
demand,לִתְבּוֹעַ
shortage,מַחְסוֹר
shortage,גֵרוּעַ
shortage,חוֹסֶר
shortage,גֵרָעוֹן
requirement,צוֹרֶך
requirement,דְרִישָׁה
requirement,הִצטָרְכוּת
poorness,עוֹנִי
poorness,דַלוּת
absence,הֶעְדֵר
absence,אֲפִיסָה
absence,חִסוּר
absence,הֵעָדְרוּת
absence,נִפקָדוּת
absence,אִי נוֹכֶחוּת
absence,הֶפסֵד
scarcity,מַחְסוֹר
scarcity,בַּצוֹרֶת
scarcity,נְדִירוּת
scarcity,רָעָב
pauperism,עוֹנִי
pauperism,אֶביוֹנוּת
lack,מַחְסוֹר
lack,הֶעְדֵר
lack,חֶסֶר
lack,אֲפִיסָה
lack,חוֹסֶר
lack,חִסוּר
lack,לַחסוֹר
omission,חִסָרוֹן
omission,הִמָנְעוּת
omission,מֶחדָל
omission,דִלוּג
omission,הַזנָחָה
omission,הַשׁמָטָה
deficiency,מַחְסוֹר
deficiency,חִסָרוֹן
deficiency,חֶסֶר
deficiency,חוֹסֶר
deficiency,אִי סְפִיקָה
deficiency,לִקוּי
deficiency,מִגבָּלָה
lacuna,חֶסֶר
lacuna,חָלָל
lacuna,שֶׁקַע
lacuna,אַגמִים
simulate,לְחַקוֹת
simulate,לְזַיֵף
simulate,לְהַעֲמִיד פָּנִים
remove,לְהַעְתִיק
remove,לְהַעֲבִיר
remove,לְהַסִיט
remove,לֶאֱסוֹף
remove,לִסְנוֹק
remove,לַעֲקוֹר
remove,לְסַלֵק
remove,לְהַרְחִיק
remove,לְפַנוֹת
remove,לְהַסִיר
remove,לְהַסִיג
remove,לְהַסִיחַ
remove,לְהַזִיחַ
remove,לְנַדוֹת
remove,לְחַלֵץ
remove,לַהֲגוֹת
remove,לְפַטֵר
remove,לְהַדִיד
remove,לְבַעֵר
emulate,לְחַקוֹת
emulate,ללכת בְּעִקבוֹת
emulate,לֶאֱחוֹז בִּידוֹ
emulate,לְנַסוֹת לְהִשְׁתַווֹת
version,נוֹסַח
version,גִרְסָה
version,הַפנָיָה
impersonate,לְחַקוֹת
impersonate,לְהִתְחַפֵּשׁ
impersonate,לְהִתְחַזוֹת
impersonate,לְגַלֵם
impersonate,לְבַצֵעַ תַפְקִיד
style,אָפנָה
style,סִגְנוֹן
style,נוֹסַח
style,לְעַצֵב
style,כִּנוּי
style,לְתַכְנֵן
style,לְכַנוֹת
deputy,מִשְׁנֶה
deputy,סְגָן
deputy,שָׁלִיחַ
deputy,נָצִיג
deputy,מוּרשֶׁה
deputy,מְמַלֵא מָקוֹם
mimic,לְחַקוֹת
mimic,מְחַקֶה
mimic,חַקיָן
offprint,הֶדפֵּס
offprint,תַדפִּיס
offprint,לְתַדְפֵּס
text,נוֹסַח
text,מִקרָא
text,גִרְסָה
text,טֶקסט
text,תַמלִיל
text,כָּתוּב
text,מוּבָאָה
duplicate,עוֹתֶק
duplicate,זוּגִי
duplicate,לְשַׁכְפֵּל
duplicate,לְהַכפִּיל
duplicate,לִכפּוֹל
duplicate,כָּפוּל
duplicate,כֶּפֶל
duplicate,הֶעתֵק מְדוּיָק
crib,לְהַעְתִיק
crib,עֶרֶשׂ
crib,עֲרִיסָה
crib,אֵבוּס
crib,אֲוֵרָה
crib,מִטַת תִנוֹק
crib,מִטַת יֶלֶד
trace,לְהַעְתִיק
trace,רִשׁוּם
trace,עָקֵב
trace,קוּרטוֹב
trace,סִימָן
trace,לְגַלוֹת
trace,לְהִתְחַקוֹת
trace,לְהִשְׁתַלְשֵׁל
trace,לַעֲקוֹב
trace,זֵכֶר
trace,שֶׁמֶץ
trace,עִקבָּה
trace,נִצוֹץ
trace,רוֹשֶׁם
trace,נִימָה
double,מִשְׁנֶה
double,זוּגִי
double,כָּפִיל
double,כִּפלַיִם
double,לְהַכפִּיל
double,לִכפּוֹל
double,כָּפוּל
double,לְכַפֵל
double,לְקַפֵּל
print,הֶדפֵּס
print,דְפוּס
print,תַדפִּיס
print,עִקבָּה
